"YEAR";"TABLE";"LINK";"PATH";"DATE"
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2205.dbc";"outputs/2022/SIA/dbc/PAAP2205.dbc";2023-08-15 21:00:04.209216
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2206.dbc";"outputs/2022/SIA/dbc/PAAP2206.dbc";2023-08-15 21:00:06.713555
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2207.dbc";"outputs/2022/SIA/dbc/PAAP2207.dbc";2023-08-15 21:00:09.601025
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2208.dbc";"outputs/2022/SIA/dbc/PAAP2208.dbc";2023-08-15 21:00:12.584557
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2209.dbc";"outputs/2022/SIA/dbc/PAAP2209.dbc";2023-08-15 21:00:15.200726
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2210.dbc";"outputs/2022/SIA/dbc/PAAP2210.dbc";2023-08-15 21:00:18.062268
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2211.dbc";"outputs/2022/SIA/dbc/PAAP2211.dbc";2023-08-15 21:00:20.618483
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP2212.dbc";"outputs/2022/SIA/dbc/PAAP2212.dbc";2023-08-15 21:00:22.689921
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2201.dbc";"outputs/2022/SIA/dbc/PABA2201.dbc";2023-08-15 21:01:12.891681
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2202.dbc";"outputs/2022/SIA/dbc/PABA2202.dbc";2023-08-15 21:01:59.540679
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2203.dbc";"outputs/2022/SIA/dbc/PABA2203.dbc";2023-08-15 21:02:53.397616
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2204.dbc";"outputs/2022/SIA/dbc/PABA2204.dbc";2023-08-15 21:03:44.667144
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2205.dbc";"outputs/2022/SIA/dbc/PABA2205.dbc";2023-08-15 21:04:41.655887
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2206.dbc";"outputs/2022/SIA/dbc/PABA2206.dbc";2023-08-15 21:05:39.764836
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2207.dbc";"outputs/2022/SIA/dbc/PABA2207.dbc";2023-08-15 21:06:40.828209
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2208.dbc";"outputs/2022/SIA/dbc/PABA2208.dbc";2023-08-15 21:07:44.282142
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2209.dbc";"outputs/2022/SIA/dbc/PABA2209.dbc";2023-08-15 21:08:44.224614
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2210.dbc";"outputs/2022/SIA/dbc/PABA2210.dbc";2023-08-15 21:09:45.425797
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2211.dbc";"outputs/2022/SIA/dbc/PABA2211.dbc";2023-08-15 21:10:48.991575
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA2212.dbc";"outputs/2022/SIA/dbc/PABA2212.dbc";2023-08-15 21:11:47.013898
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2201.dbc";"outputs/2022/SIA/dbc/PACE2201.dbc";2023-08-15 21:12:19.37026
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2202.dbc";"outputs/2022/SIA/dbc/PACE2202.dbc";2023-08-15 21:12:49.751893
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2203.dbc";"outputs/2022/SIA/dbc/PACE2203.dbc";2023-08-15 21:13:23.268962
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2204.dbc";"outputs/2022/SIA/dbc/PACE2204.dbc";2023-08-15 21:13:55.199672
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2205.dbc";"outputs/2022/SIA/dbc/PACE2205.dbc";2023-08-15 21:14:30.612987
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2206.dbc";"outputs/2022/SIA/dbc/PACE2206.dbc";2023-08-15 21:15:08.977857
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2207.dbc";"outputs/2022/SIA/dbc/PACE2207.dbc";2023-08-15 21:15:46.578539
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2208.dbc";"outputs/2022/SIA/dbc/PACE2208.dbc";2023-08-15 21:16:27.588679
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2209.dbc";"outputs/2022/SIA/dbc/PACE2209.dbc";2023-08-15 21:17:05.725559
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2210.dbc";"outputs/2022/SIA/dbc/PACE2210.dbc";2023-08-15 21:17:44.97753
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2211.dbc";"outputs/2022/SIA/dbc/PACE2211.dbc";2023-08-15 21:18:26.516188
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE2212.dbc";"outputs/2022/SIA/dbc/PACE2212.dbc";2023-08-15 21:19:05.007937
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2201.dbc";"outputs/2022/SIA/dbc/PADF2201.dbc";2023-08-15 21:19:18.065284
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2202.dbc";"outputs/2022/SIA/dbc/PADF2202.dbc";2023-08-15 21:19:31.074259
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2203.dbc";"outputs/2022/SIA/dbc/PADF2203.dbc";2023-08-15 21:19:45.984642
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2204.dbc";"outputs/2022/SIA/dbc/PADF2204.dbc";2023-08-15 21:20:00.437844
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2205.dbc";"outputs/2022/SIA/dbc/PADF2205.dbc";2023-08-15 21:20:17.394048
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2206.dbc";"outputs/2022/SIA/dbc/PADF2206.dbc";2023-08-15 21:20:29.502502
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2207.dbc";"outputs/2022/SIA/dbc/PADF2207.dbc";2023-08-15 21:20:40.725412
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2208.dbc";"outputs/2022/SIA/dbc/PADF2208.dbc";2023-08-15 21:20:52.270505
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2209.dbc";"outputs/2022/SIA/dbc/PADF2209.dbc";2023-08-15 21:21:03.878416
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2210.dbc";"outputs/2022/SIA/dbc/PADF2210.dbc";2023-08-15 21:21:15.359008
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2211.dbc";"outputs/2022/SIA/dbc/PADF2211.dbc";2023-08-15 21:21:26.988438
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF2212.dbc";"outputs/2022/SIA/dbc/PADF2212.dbc";2023-08-15 21:21:38.890453
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2201.dbc";"outputs/2022/SIA/dbc/PAES2201.dbc";2023-08-15 21:21:55.523528
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2202.dbc";"outputs/2022/SIA/dbc/PAES2202.dbc";2023-08-15 21:22:11.956599
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2203.dbc";"outputs/2022/SIA/dbc/PAES2203.dbc";2023-08-15 21:22:29.306818
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2204.dbc";"outputs/2022/SIA/dbc/PAES2204.dbc";2023-08-15 21:22:46.440914
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2205.dbc";"outputs/2022/SIA/dbc/PAES2205.dbc";2023-08-15 21:23:05.663844
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2206.dbc";"outputs/2022/SIA/dbc/PAES2206.dbc";2023-08-15 21:23:26.188279
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2207.dbc";"outputs/2022/SIA/dbc/PAES2207.dbc";2023-08-15 21:23:45.23149
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2208.dbc";"outputs/2022/SIA/dbc/PAES2208.dbc";2023-08-15 21:24:04.082244
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2209.dbc";"outputs/2022/SIA/dbc/PAES2209.dbc";2023-08-15 21:24:24.032594
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2210.dbc";"outputs/2022/SIA/dbc/PAES2210.dbc";2023-08-15 21:24:43.790862
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2211.dbc";"outputs/2022/SIA/dbc/PAES2211.dbc";2023-08-15 21:25:02.695293
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES2212.dbc";"outputs/2022/SIA/dbc/PAES2212.dbc";2023-08-15 21:25:24.07139
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2201.dbc";"outputs/2022/SIA/dbc/PAGO2201.dbc";2023-08-15 21:25:50.092267
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2202.dbc";"outputs/2022/SIA/dbc/PAGO2202.dbc";2023-08-15 21:26:15.1233
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2203.dbc";"outputs/2022/SIA/dbc/PAGO2203.dbc";2023-08-15 21:26:42.524406
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2204.dbc";"outputs/2022/SIA/dbc/PAGO2204.dbc";2023-08-15 21:27:09.822748
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2205.dbc";"outputs/2022/SIA/dbc/PAGO2205.dbc";2023-08-15 21:27:40.537525
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2206.dbc";"outputs/2022/SIA/dbc/PAGO2206.dbc";2023-08-15 21:28:12.271307
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2207.dbc";"outputs/2022/SIA/dbc/PAGO2207.dbc";2023-08-15 21:28:39.925953
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2208.dbc";"outputs/2022/SIA/dbc/PAGO2208.dbc";2023-08-15 21:29:11.092614
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2209.dbc";"outputs/2022/SIA/dbc/PAGO2209.dbc";2023-08-15 21:29:40.398797
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2210.dbc";"outputs/2022/SIA/dbc/PAGO2210.dbc";2023-08-15 21:30:12.028766
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2211.dbc";"outputs/2022/SIA/dbc/PAGO2211.dbc";2023-08-15 21:30:45.392689
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO2212.dbc";"outputs/2022/SIA/dbc/PAGO2212.dbc";2023-08-15 21:31:15.295519
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2201.dbc";"outputs/2022/SIA/dbc/PAMA2201.dbc";2023-08-15 21:31:37.019257
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2202.dbc";"outputs/2022/SIA/dbc/PAMA2202.dbc";2023-08-15 21:31:55.467425
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2203.dbc";"outputs/2022/SIA/dbc/PAMA2203.dbc";2023-08-15 21:32:16.130972
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2204.dbc";"outputs/2022/SIA/dbc/PAMA2204.dbc";2023-08-15 21:32:36.110338
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2205.dbc";"outputs/2022/SIA/dbc/PAMA2205.dbc";2023-08-15 21:32:58.305289
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2206.dbc";"outputs/2022/SIA/dbc/PAMA2206.dbc";2023-08-15 21:33:21.844232
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2207.dbc";"outputs/2022/SIA/dbc/PAMA2207.dbc";2023-08-15 21:33:44.313726
"2022";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA2208.dbc";"outputs/2022/SIA/dbc/PAMA2208.dbc";2023-08-15 21:34:06.827813
